Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.099478171,1.169428908,1.220260023,1.338741395,1.360655473,1.382235578,1.423373627,1.414458444,1.543922421,1.87055367,2.04899766,2.144635861,2.168814922,2.265261215,2.268872394,2.411390478,2.677642391,2.738881763,2.786545682,2.744284444,2.928502879,2.905611927,2.966042988,3.032741374,3.131442236,3.136404992,3.193281567,3.30021575,3.26641524,3.296800515,2.938514108,,
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075733267,0.080558738,0.078364517,0.086329325,0.089572444,0.089912642,0.089868337,0.087740726,0.083527014,0.084990317,0.077941031,0.073684095,0.07297044,0.073911531,0.072399101,0.06697637,0.06570543,0.06870383,0.072709788,0.072501219,0.066886246,0.070816278,0.069084312,0.072034085,0.063454434,0.064320428,0.070297394,0.077992672,0.087620332,0.087118813,0.084636158,,
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.117818784,3.612950191,3.625830342,3.834336208,4.07067788,4.286163781,4.767966399,4.98914358,4.845601728,5.116744838,5.419703075,5.498931996,5.64888519,5.821076338,6.230942287,6.440996321,6.549858347,6.993229591,7.318407813,6.431278592,6.959707228,6.935319956,6.925634921,7.402951013,7.719435953,7.603420444,7.348421251,7.039825673,7.452371382,7.464999716,7.383715412,,
North America,NAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.97805768,18.57422311,18.62118881,18.76673982,18.83583717,18.82384599,19.17710037,19.8932548,19.84946515,19.71969338,20.1016996,19.79063748,19.17383676,19.27669092,19.31809129,19.22530435,18.71092006,18.8756199,18.10556314,16.67662351,17.26630753,16.54095365,15.78155499,16.08118601,16.01906437,15.56617047,15.17449435,14.89376766,15.2620189,14.70979335,13.08883746,,
Namibia,NAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.789690997,0.833352147,0.936924192,1.049889987,1.10466746,1.165832155,1.16551562,1.162243448,1.112874991,1.067701734,1.324982412,1.128711561,1.184489082,1.225478317,1.286639682,1.254078663,1.266174561,1.437245653,1.450782163,1.478370349,1.549377679,1.618200021,1.706683118,1.753053164,1.812455754,1.78707316,1.786398504,1.778831765,1.764171657,1.588045147,,
New Caledonia,NCL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067549609,0.062159627,0.056107204,0.062036567,0.057587416,0.053489442,0.060115841,0.05848087,0.061421917,0.058098366,0.05680513,0.054762401,0.055039462,0.058128223,0.058117879,0.053562408,0.051340715,0.054606184,0.05526369,0.067045498,0.08175723,0.080971529,0.105019898,0.105880498,0.111334836,0.104907442,0.100195285,0.087450861,0.086649465,0.092100576,0.090325578,,
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764263696,0.838673267,0.916395747,0.839084503,0.742733558,0.796435932,0.903304325,0.866911646,0.760128541,0.726986,0.791318926,0.808110471,0.711803103,0.758676765,0.721900961,0.702672736,0.615033916,0.547038887,0.570485434,0.491376018,0.559512915,0.574122748,0.56054551,0.618778681,0.640072081,0.585591675,0.587371085,0.560638215,0.572783212,0.588005207,0.537510175,,
Nicaragua,NIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.457422501,0.443487828,0.504927299,0.485719253,0.546001738,0.561783119,0.585280789,0.616855278,0.70744059,0.701323874,0.735474668,0.755955788,0.772560442,0.857157027,0.841387369,0.795409005,0.82237892,0.837510363,0.791702299,0.76152745,0.770731731,0.802045855,0.777036209,0.731005548,0.766443602,0.839345518,0.846846297,0.837724434,0.764549887,0.77010182,0.678252104,,
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1341403,10.43589304,10.27449911,10.47307691,10.37546518,10.6155855,11.17951272,10.65368194,10.6151513,10.21029607,10.17842879,10.41469683,10.36783306,10.49982305,10.57111142,10.28966656,10.01478579,10.04478413,10.046576,9.708683184,10.29831131,9.511010375,9.398612781,9.348141014,8.881905066,9.290242937,9.306892404,9.089265634,8.785144105,8.41396928,7.471553479,,
Norway,NOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.909250631,6.411782815,7.045047815,7.520563007,7.935317263,7.888907649,7.896472674,8.295618068,8.54965763,8.898066816,7.633790228,7.695417846,7.575979599,8.146326663,8.134915536,7.865911966,7.983947396,8.018448328,7.733045427,7.753452981,8.205017864,7.888270913,7.725323513,7.801169496,7.716801577,7.764858661,7.56103856,7.42375167,7.261315879,7.042320943,6.72508005,,
Nepal,NPL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047857598,0.058728477,0.059615113,0.066289378,0.080042208,0.084987737,0.085985896,0.094254837,0.097695142,0.129382417,0.131150878,0.138827943,0.110006333,0.117658016,0.108045062,0.121308224,0.098650132,0.100832327,0.111411011,0.143664057,0.170862749,0.190681578,0.219452898,0.22233215,0.259710599,0.260272199,0.385328177,0.470677341,0.531081943,0.480724943,0.509366247,,
Nauru,NRU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.15899146,12.7852959,11.90640735,11.19694895,10.84290442,10.50794882,9.869502175,9.881308501,9.588513058,8.99547337,8.480292956,7.777670559,7.535503816,6.641531323,6.192549589,6.05737546,4.284048961,4.042076556,4.129649517,3.948011336,4.169514696,3.899640183,4.031022597,4.423040958,4.625228519,4.872597228,4.607851709,4.793699709,4.52868165,4.401582591,3.361753959,,
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.700312331,6.474693142,6.903191098,6.707435194,6.692237569,6.622148418,6.80943194,7.322613916,7.124718218,7.460796329,7.635378593,8.148125242,7.988628593,8.293007549,8.033296636,8.280848593,8.188572384,7.876911786,8.020423494,7.244387115,7.136621693,6.90935219,7.283727683,7.178023908,7.078644968,7.003340999,6.615409092,6.840493601,6.613271844,6.830053021,6.160799183,,
OECD members,OED,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.26805322,10.20751685,10.14075063,10.12832955,10.21362858,10.26348872,10.50457787,10.65074674,10.57354018,10.54090212,10.72585434,10.65739807,10.50066154,10.60677368,10.63268033,10.5917049,10.45999413,10.51224644,10.16841303,9.508057213,9.83294977,9.607959325,9.414086634,9.399175562,9.15852916,9.050330925,8.940894766,8.866870065,8.836293176,8.514833325,7.714643686,,
Oman,OMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.605232183,8.295170872,7.516621525,7.324646165,7.590518706,8.685342288,8.77070967,8.917040882,8.562077828,9.504064689,10.71343409,11.80479843,12.46936441,13.03688929,12.66048431,12.33070875,15.30358124,16.21917335,15.58429409,16.16107583,16.33508148,16.72041586,17.1257381,16.51052747,16.55831353,16.73078428,16.415746,15.77179716,16.37957583,16.45635843,15.636201,,
Other small states,OSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.713085752,4.654751685,4.3021519,4.207343228,4.327507712,4.239233466,4.415773557,4.654804149,4.689866379,4.740122063,4.612320406,4.660693252,4.760943955,5.018831416,5.146607175,5.260973965,5.514245286,5.8111351,5.838057255,5.556514921,5.897832921,6.124165827,6.207734514,6.28355837,6.430822368,6.234225724,6.230072606,6.177300533,6.061551765,5.907094276,5.610561863,,
Pakistan,PAK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.511428117,0.505905993,0.547315236,0.587428024,0.589992015,0.621535222,0.625359557,0.632295558,0.619966416,0.659832693,0.637262087,0.627048268,0.626753894,0.633183139,0.693317063,0.697409169,0.742989902,0.801504378,0.756912388,0.764440548,0.72190976,0.713434273,0.711250897,0.710993637,0.74061942,0.778086203,0.848207169,0.918472672,0.85042708,0.824459652,0.810360216,,
Panama,PAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.099157213,1.248858933,1.423201385,1.455494326,1.516841795,1.603605508,1.589800282,1.639856124,1.983101903,1.703260485,1.759884547,2.030856341,1.73342433,1.736637574,1.7295597,2.152657033,2.223582508,2.180985391,2.087817958,2.44384989,2.536305575,2.709401807,2.786147667,2.682755401,2.766436784,2.681231882,2.645680837,2.474668969,2.381318791,3.095050433,2.231443025,,
Peru,PER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944194967,0.89742703,0.912638246,0.927167194,0.939743049,1.049116213,1.126665495,1.102246187,1.044622508,1.107425542,1.074275095,0.982316838,1.014505367,0.983143205,1.11985372,1.11171717,1.086769854,1.182095893,1.329318686,1.419219461,1.539485423,1.642847492,1.617521506,1.656254081,1.751594051,1.776300578,1.826380485,1.717243013,1.695130882,1.735641775,1.398566019,,
Philippines,PHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.663899149,0.641534894,0.678669162,0.719968356,0.757868227,0.886850324,0.942981595,1.023775999,0.991653887,0.939305957,0.922837864,0.882362848,0.876627897,0.88183504,0.883116735,0.883249431,0.788442016,0.817880458,0.822328628,0.821133982,0.865602879,0.856822589,0.878944848,0.957913716,1.00490795,1.077253514,1.152751307,1.250314542,1.28139073,1.32152779,1.189679452,,
Palau,PLW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12.34066483,12.09401709,11.84257603,11.48817479,11.2170088,11.02913046,10.7840017,10.52631579,10.72188989,10.88359895,10.93647675,10.84507042,10.94087507,11.43159699,11.65706713,11.53568109,11.1454298,10.86794858,11.58576052,11.65570175,12.37044467,12.41786015,12.23870533,11.29032258,11.66928604,11.94146998,11.86184505,12.134405,8.802581794,,
Papua New Guinea,PNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56109074,0.545327669,0.52690055,0.515543431,0.461869122,0.46184949,0.466454028,0.484191016,0.516304395,0.489214468,0.512898996,0.593806534,0.612141067,0.668332518,0.732731347,0.665336373,0.647772724,0.684461035,0.666882601,0.686244801,0.664884761,0.663473913,0.611184513,0.633608578,0.689602374,0.733652654,0.737248613,0.713597978,0.76254978,0.78255289,0.563251566,,
Poland,POL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.189383729,9.193722889,8.95035399,8.94445674,8.814966858,8.809530188,9.199378527,8.916689047,8.235525922,7.992134871,7.730919997,7.676919487,7.515499983,7.793067688,7.905616389,7.89596453,8.23499125,8.220639991,8.087059985,7.791554656,8.247004676,8.159932723,7.969684286,7.841820794,7.516889192,7.610021183,7.895752254,8.236243136,8.209531333,7.768855783,7.367563373,,
Pre-demographic dividend,PRE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.449708023,0.421040106,0.482948706,0.505540271,0.504761713,0.510015962,0.535634401,0.565246097,0.484571247,0.441869526,0.473958359,0.489499605,0.450279492,0.439809957,0.44793422,0.437685823,0.416996031,0.394548972,0.419367833,0.416652728,0.455614111,0.465767444,0.477038307,0.502682971,0.503899086,0.494322464,0.501718876,0.502601021,0.511820017,0.52894158,0.477024615,,
Puerto Rico,PRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.736069044,5.348488937,4.650752885,4.198742875,3.782481291,3.495216733,3.036147805,2.892925962,2.645915702,2.87079686,3.07368163,3.163637657,3.011962183,3.058577755,3.103424662,3.223030497,3.257050604,2.694713273,2.976474727,2.247905123,2.093854378,1.496901866,1.546277549,1.105083594,1.24266247,0.993803353,1.107842889,2.127501061,1.954950024,2.156763691,2.027148619,,
Portugal,PRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.113763718,4.293844473,4.699726521,4.595513652,4.734302321,5.056085191,4.843279648,5.038254613,5.47239443,6.088143194,5.99240148,5.923501566,6.29627863,5.786847294,5.926137327,6.233623051,5.744758174,5.576951605,5.383921865,5.327241121,4.817631537,4.723430414,4.585926334,4.451935228,4.416000981,4.812853275,4.716035676,5.171956157,4.809612613,4.332448043,3.784907587,,
Paraguay,PRY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.510495308,0.484717356,0.57857622,0.642378076,0.74190805,0.821300645,0.790168211,0.852418774,0.866648563,0.848840765,0.687826795,0.693614422,0.714157085,0.735552619,0.733652566,0.675293479,0.714513499,0.665546243,0.765825803,0.801024239,0.874265616,0.892890908,0.874070327,0.882701828,0.924028535,1.030681699,1.147764782,1.246325175,1.297481674,1.240668873,1.144591192,,
West Bank and Gaza,PSE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.710814905,0.71890792,0.955141459,0.957719955,0.954965013,0.979405003,1.01185558,1.002737715,0.994435634,0.994207864,1.004965436,1.093744626,1.009460737,1.088611227,1.197545361,1.069724715,1.125462597,1.104049364,0.9609568,0.942776593,1.074867005,1.042760574,1.011449782,1.051209528,1.10422449,1.093761439,1.072904622,1.127336357,1.153402124,1.166844764,0.848521068,,
Post-demographic dividend,PST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72341115,11.59610463,11.4545073,11.36929434,11.37003795,11.44063657,11.64684585,11.80877093,11.7344308,11.74796741,11.95677917,11.93605636,11.77583196,11.9197213,11.94082846,11.88238578,11.71153593,11.76614023,11.37347972,10.58400172,10.97079866,10.71227622,10.47763068,10.49581253,10.21367948,10.04014481,9.897699449,9.77304396,9.802698708,9.443496365,8.551659356,,
French Polynesia,PYF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3996151,32.82685559,31.14325908,34.18353596,36.9315515,36.97627603,39.5682692,46.11880688,45.61589819,47.28893759,44.37925061,42.20579202,45.5646914,46.41688654,47.65696201,45.40608688,43.28857407,40.60945228,36.88994563,33.72730355,35.54826834,37.97949307,39.58213952,37.60288008,37.1050344,35.29042195,33.5495687,32.25663823,31.48096744,31.87720301,31.72684245,,
Romania,ROU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.440514942,6.206436155,5.535848373,5.170203942,5.065870264,5.328357492,5.490997747,5.03677001,4.421379084,3.781116445,3.965744999,4.302409591,4.313431226,4.548841989,4.444220583,4.441102202,4.683185051,4.631934271,4.645519558,3.962157924,3.832784829,4.171702851,4.080349845,3.607471352,3.593303303,3.699829468,3.633348386,3.788308728,3.861061715,3.817062957,3.564137501,,
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.62148929,14.39708607,13.67197624,12.6650949,11.35415408,11.02258551,10.8070674,10.06999199,10.07623146,10.35032856,10.6676603,10.73578414,10.77263875,11.13039808,11.11271137,11.23185215,11.5683691,11.61126905,11.59565409,10.83210855,11.32540095,11.8849497,11.70206537,11.37700431,11.20820771,11.0520055,10.88742693,11.03519921,11.49657125,11.79719417,11.23228807,,
Rwanda,RWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073273604,0.064316126,0.063149649,0.061488423,0.06857953,0.080006548,0.069187597,0.062768596,0.060649593,0.061787206,0.08144524,0.081961921,0.095050276,0.079938217,0.075335654,0.079423471,0.077701712,0.068605321,0.06679005,0.066795855,0.068258598,0.069592014,0.07510193,0.081403613,0.081270527,0.092797716,0.096220746,0.102654554,0.111987033,0.113057798,0.10512414,,
South Asia,SAS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.561889908,0.587932627,0.598405271,0.611950401,0.630029062,0.665284082,0.684170744,0.709043723,0.708608257,0.749890054,0.762643802,0.763619646,0.774014813,0.781583524,0.826339142,0.850563569,0.895275081,0.969442603,1.009588447,1.087144313,1.131311067,1.179342717,1.257015668,1.278156798,1.370497838,1.37095835,1.393033962,1.453867478,1.516961077,1.478649886,1.337791484,,
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.70951816,11.28388289,11.69073597,11.38895829,11.23501214,10.84398595,11.21325401,11.03764364,11.42497917,11.40049387,11.58631277,11.50434741,12.03404526,12.30314813,12.67398501,12.92310028,13.21498712,13.43244267,14.20375355,14.27220886,15.16838627,15.38139849,15.97801577,15.98391907,16.82523613,17.25779307,16.7951031,16.0777919,15.06550049,14.70301665,14.26658537,,
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254407994,0.223899725,0.208020557,0.144870443,0.20685722,0.193550171,0.180498426,0.214607842,0.190471556,0.206955078,0.216388042,0.232117537,0.279790026,0.281383038,0.306185411,0.355307887,0.425288089,0.447880061,0.466535087,0.470141651,0.486883006,0.463009125,0.449556129,0.440480408,0.450190247,0.504548222,0.546080395,0.530471761,0.515971084,0.511922937,0.467953928,,
Senegal,SEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308691573,0.301084987,0.322063514,0.305689552,0.309635372,0.319854284,0.331014359,0.355188217,0.388424111,0.417858655,0.418753073,0.448318363,0.449820498,0.429958147,0.503818645,0.516326824,0.494469381,0.536334336,0.542081908,0.546632566,0.560744785,0.588029711,0.563383773,0.589383333,0.613587045,0.646794576,0.686906343,0.646584895,0.653397076,0.768574984,0.649800561,,
Singapore,SGP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.507300635,9.720603888,9.72263579,10.91429501,11.10800433,10.66302625,10.49392705,10.0530079,9.433432819,9.549064181,10.45647507,10.15736542,9.887762066,9.273223218,9.508518085,8.650599822,8.445470894,8.343723215,7.939751159,7.785710605,8.354508373,8.636110044,8.224530474,8.133169555,8.117137172,8.208109049,8.019891274,8.432299827,8.018212077,7.918410385,7.686683702,,
Solomon Islands,SLB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.471664646,0.47911077,0.489363682,0.500725812,0.521254852,0.524802166,0.533583375,0.537463795,0.540249176,0.544094039,0.547469871,0.55813531,0.571479279,0.583024006,0.606844219,0.610794925,0.616095495,0.621657131,0.626355375,0.631828628,0.634351973,0.642742464,0.626317671,0.667965966,0.570328521,0.496360134,0.474604443,0.458335016,0.456428451,0.451560238,0.323065549,,
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073519416,0.078183368,0.075670116,0.076239225,0.081229158,0.054623465,0.071468497,0.052031451,0.055663234,0.044065611,0.072708361,0.09110382,0.09680721,0.102861066,0.096253087,0.078563041,0.101656278,0.084725743,0.085275314,0.082717743,0.087032202,0.111139929,0.125902489,0.148000125,0.15931238,0.148261607,0.156233466,0.145879586,0.132764622,0.129094346,0.127277607,,
El Salvador,SLV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444050776,0.561483372,0.604066204,0.696733983,0.783290047,0.86312312,0.757252714,0.910410674,0.962807152,0.946343697,0.945140054,0.980044572,0.98736125,1.08019962,1.106226251,1.132246969,1.198952147,1.26221619,1.138709174,1.096140851,1.069539358,1.104499679,1.099055733,1.043675014,1.061626926,1.123018116,1.139922982,1.012486089,1.090587479,1.25994054,1.013280244,,
San Marino,SMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105030707,0.10502455,0.106442905,0.097137339,0.090964892,0.08296988,0.076976092,0.070685011,0.064330257,0.059467022,0.055793379,0.056169575,0.060673016,0.059180505,0.057080142,0.055468024,0.053926885,0.056088761,0.054059155,0.052378351,0.052483447,0.051772812,0.05029611,0.050527194,0.048530212,0.046948882,0.04578514,0.044058817,0.042573227,0.041029203,0.039934653,,
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.160624835,6.872683209,6.389679672,5.609673702,5.122178294,5.942777499,6.913563165,7.537206933,7.569454309,5.40736494,5.851965836,6.158754266,6.642040135,7.112272279,7.704822503,6.811809371,7.152196789,6.97189585,6.778829265,6.402955303,6.460167791,7.081766506,6.360565389,6.486829109,5.466697221,6.399950503,6.607094434,6.743135953,6.615354386,6.627579916,6.714517172,,
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.777550961,0.773623593,0.76773924,0.751017467,0.732705181,0.756516195,0.787265956,0.7928027,0.779780243,0.741547217,0.742518227,0.787450847,0.769905273,0.793282981,0.815993983,0.798675052,0.776252936,0.77565827,0.80372919,0.755114664,0.786334412,0.763583523,0.771278211,0.790174495,0.802481827,0.763559116,0.753867414,0.743460744,0.740393856,0.742893122,0.660412633,,
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09132854,0.083502907,0.073311276,0.0499198,0.06698294,0.067158798,0.067594386,0.080464948,0.068418602,0.072288934,0.075202415,0.082741313,0.100854348,0.107738791,0.130103733,0.119020541,0.124374631,0.139370794,0.140426226,0.139846068,0.135185668,0.125081132,0.132559568,0.130838821,0.135517838,0.175928837,0.156351309,0.14187164,0.170162965,0.174641877,0.164309137,,
Sub-Saharan Africa,SSF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.777742887,0.773851034,0.7679629,0.751257069,0.732971739,0.756765515,0.787560972,0.793151457,0.780145462,0.741927518,0.742866043,0.787827764,0.770312004,0.793663742,0.816417132,0.799086697,0.776663194,0.776076215,0.80414679,0.755561429,0.786758499,0.763961095,0.771660846,0.790531658,0.802872437,0.76398389,0.754344394,0.743930197,0.740879626,0.743359241,0.660876173,,
Small states,SST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.402448313,4.367773242,4.149930539,3.987842742,4.01317343,3.960538788,4.11580881,4.306997773,4.370048657,4.412144059,4.305653556,4.391499801,4.476796478,4.770139644,4.890810415,5.006012042,5.301329908,5.53251524,5.464559958,5.181401439,5.504514337,5.704188063,5.745893584,5.838170144,5.939662306,5.769474709,5.71261369,5.653121313,5.597047618,5.471941111,5.110111018,,
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386395553,0.377790777,0.352572265,0.350283191,0.356634473,0.35693621,0.350781319,0.345063056,0.364832964,0.359641205,0.372267142,0.365791957,0.389079091,0.428584436,0.472424967,0.494804552,0.492985367,0.481615591,0.508608997,0.526587622,0.564407208,0.540194793,0.624986837,0.626041898,0.603553472,0.61454625,0.628933891,0.646042031,0.650598077,0.653311525,0.64535014,,
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.263991552,4.917873826,4.893752749,4.877945006,4.851277692,4.804670227,4.752956144,4.706396755,4.615980277,4.569361446,3.090660086,3.119775787,2.250830196,2.449402517,2.728234216,3.268490179,2.929506937,2.673152178,2.725953201,2.679268205,3.19526443,3.536618938,4.374810746,4.060328364,4.599057018,4.733654807,5.081899999,4.160143917,3.615421541,4.42581305,4.285076557,,
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3434357,9.03932537,8.689172662,8.322509227,7.800115631,7.902015648,7.848737503,7.852724291,7.680804583,7.535201871,7.065165754,7.171956473,7.079416587,7.133544027,6.967339751,7.16912035,7.048747323,6.919612207,6.896373516,6.295273695,6.571950882,6.319835714,5.981808125,6.081287651,5.617285785,5.670137972,5.799847463,6.173022221,6.059571809,5.6897073,5.319054808,,
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.77062559,6.370518783,6.423948334,6.806189143,6.83910019,7.271824519,7.688718051,7.918403026,7.82341195,7.518740119,7.311336526,7.720701184,7.783588113,7.722976971,7.861545148,7.956364342,8.118969459,8.068590501,8.588513622,7.603782771,7.701518562,7.648319915,7.35169231,7.062345597,6.359276036,6.367580618,6.732550718,6.834970006,6.785737362,6.543333724,5.934735179,,
